date,1wire,AcuLink,AcuLinkBridge,AcuRite,AcuRiteInternetBridge,CC3000,Csv,Custom,DL4Logger,FileParse,FineOffsetUSB,Hackulink,Interceptor,KLP,KlimaLogg,Mcp2515,Meteostick,Mysql,Netlink,OWFS,ObserverIP,PeetBros,Raspberry_pi,RfxCmd,RfxCmdMB,RpiMeteo,SDR,Si1000,Simulator,SocketLogger,Stockert,Swallow,TE923,Ultimeter,Vantage,VantagePro2,VueISS,W0CHP,WH2300,WH23xx,WMR100,WMR100EXT,WMR200,WMR300,WMR9x8,WS 1001,WS 1400 IP,WS1,WS23xx,WS28xx,WS981,WX_LSVA,Wanet3,WeatherLink,WeatherLinkIP,netatmo,observerip,wanet3,totals
20150214,0,2,0,5,0,0,0,0,2,0,158,2,0,0,0,1,0,0,1,7,0,0,1,0,1,0,0,0,2,0,0,0,13,2,153,0,0,0,0,0,44,1,24,0,9,0,0,1,15,26,0,0,0,0,0,0,0,0,470
20150214,0,2,0,5,0,0,0,0,2,0,159,2,0,0,1,1,0,0,1,7,0,0,1,0,1,0,0,0,2,0,0,0,13,2,153,0,0,0,0,0,44,1,24,0,9,0,0,1,15,25,0,0,0,0,0,0,0,0,471
20150215,0,2,0,5,0,0,0,0,2,0,159,2,0,0,0,1,0,0,1,7,0,0,1,0,1,0,0,0,2,0,0,0,13,2,153,0,0,0,0,0,44,1,24,0,9,0,0,1,15,27,0,0,0,0,0,0,0,0,472
20150216,0,2,0,6,0,0,0,0,2,0,159,2,0,0,1,1,0,0,1,7,0,0,1,0,1,0,0,0,2,0,0,0,13,2,153,0,0,0,0,0,44,1,24,0,9,0,0,1,15,25,0,0,0,0,0,0,0,0,472
20150216,0,2,0,6,0,0,0,0,2,0,159,2,0,0,0,1,0,0,1,7,0,0,1,0,1,0,0,0,3,0,0,0,13,2,152,0,0,0,0,0,44,1,24,0,9,0,0,1,15,26,0,0,0,0,0,0,0,0,472
20150217,0,2,0,6,0,0,0,0,2,0,159,2,0,0,1,1,0,0,1,7,0,0,1,0,1,0,0,0,2,0,0,0,13,2,153,0,0,0,0,0,44,1,24,0,9,0,0,1,15,25,0,0,0,0,0,0,0,0,472
20150217,0,2,0,6,0,0,0,0,2,0,161,2,0,0,1,1,0,0,1,7,0,0,1,0,1,0,0,0,2,0,0,0,13,2,154,0,0,0,0,0,44,1,24,0,9,0,0,1,15,25,0,0,0,0,0,0,0,0,475
20150218,0,2,0,6,0,0,0,0,2,0,162,2,0,0,0,1,0,0,1,7,0,0,1,0,1,0,0,0,2,0,0,0,13,2,154,0,0,0,0,0,44,1,24,0,9,0,0,1,15,26,0,0,0,0,0,0,0,0,476
20150218,0,2,0,6,0,0,0,0,2,0,163,2,0,0,0,1,0,0,1,7,0,0,1,0,1,0,0,0,2,0,0,0,13,2,154,0,0,0,0,0,45,1,24,0,9,0,0,1,15,26,0,0,0,0,0,0,0,0,478
20150219,0,2,0,6,0,0,0,0,2,0,164,2,0,0,1,1,0,0,1,7,0,0,1,0,1,0,0,0,2,0,0,0,13,2,154,0,0,0,0,0,45,1,24,0,9,0,0,1,15,25,0,0,0,0,0,0,0,0,479
20150219,0,2,0,6,0,0,0,0,2,0,164,2,0,0,1,1,0,0,1,7,0,0,1,0,1,0,0,0,2,0,0,0,13,2,154,0,0,0,0,0,45,1,24,0,9,0,0,1,15,25,0,0,0,0,0,0,0,0,479
20150219,0,2,0,6,0,0,0,0,2,0,164,2,0,0,1,1,0,0,1,7,0,0,1,0,1,0,0,0,2,0,0,0,13,2,154,0,0,0,0,0,45,1,24,0,9,0,0,1,15,25,0,0,0,0,0,0,0,0,479
20150219,0,2,0,6,0,0,0,0,2,0,164,2,0,0,1,1,0,0,1,7,0,0,1,0,1,0,0,0,2,0,0,0,13,2,154,0,0,0,0,0,45,1,24,0,9,0,0,1,15,25,0,0,0,0,0,0,0,0,479
20150219,0,2,0,6,0,0,0,0,2,0,164,2,0,0,1,1,0,0,1,7,0,0,1,0,1,0,0,0,2,0,0,0,13,2,154,0,0,0,0,0,45,1,24,0,9,0,0,1,15,25,0,0,0,0,0,0,0,0,479
20150219,0,2,0,6,0,0,0,0,2,0,164,2,0,0,0,1,0,0,1,7,0,0,1,0,1,0,0,0,2,0,0,0,13,2,154,0,0,0,0,0,45,1,24,0,10,0,0,1,15,26,0,0,0,0,0,0,0,0,480
20150219,0,2,0,6,0,0,0,0,2,0,164,2,0,0,0,1,0,0,1,7,0,0,1,0,1,0,0,0,2,0,0,0,13,2,154,0,0,0,0,0,45,1,24,0,10,0,0,1,15,26,0,0,0,0,0,0,0,0,480
20150219,0,2,0,6,0,0,0,0,2,0,164,2,0,0,0,1,0,0,1,7,0,0,1,0,1,0,0,0,2,0,0,0,13,2,154,0,0,0,0,0,45,1,24,0,10,0,0,1,15,26,0,0,0,0,0,0,0,0,480
20150219,0,2,0,6,0,0,0,0,2,0,164,2,0,0,1,1,0,0,1,7,0,0,1,0,1,0,0,0,2,0,0,0,13,2,155,0,0,0,0,0,45,1,24,0,10,0,0,1,15,25,0,0,0,0,0,0,0,0,481
20150220,0,2,0,6,0,0,0,0,2,0,164,2,0,0,0,1,0,0,1,7,0,0,1,0,1,0,0,0,2,0,0,0,14,2,155,0,0,0,0,0,45,1,24,0,10,0,0,1,15,26,0,0,0,0,0,0,0,0,482
20150220,0,2,0,6,0,0,0,0,2,0,164,2,0,0,0,1,0,0,1,7,0,0,1,0,1,0,0,0,2,0,0,0,14,2,156,0,0,0,0,0,44,1,24,0,10,0,0,1,15,26,0,0,0,0,0,0,0,0,482
20150220,0,2,0,6,0,0,0,0,2,0,163,2,0,0,1,1,0,0,1,7,0,0,1,0,1,0,0,0,2,0,0,0,14,2,156,0,0,0,0,0,44,1,24,0,10,0,0,1,15,25,0,0,0,0,0,0,0,0,481
20150221,0,2,0,6,0,0,0,0,2,0,162,2,0,0,0,1,0,0,1,7,0,0,1,0,1,0,0,0,2,0,0,0,14,2,156,0,0,0,0,0,44,1,24,0,10,0,0,1,15,26,0,0,0,0,0,0,0,0,480
20150221,0,2,0,6,0,0,0,0,2,0,162,2,0,0,1,1,0,0,1,7,0,0,1,0,1,0,0,0,2,0,0,0,14,2,157,0,0,0,0,0,44,1,24,0,10,0,0,1,15,25,0,0,0,0,0,0,0,0,481
20150221,0,2,0,6,0,0,0,0,2,0,162,2,0,0,1,1,0,0,1,7,0,0,1,0,1,0,0,0,2,0,0,0,14,2,157,0,0,0,0,0,44,1,24,0,10,0,0,1,15,25,0,0,0,0,0,0,0,0,481
20150221,0,2,0,6,0,0,0,0,2,0,162,2,0,0,1,1,0,0,1,7,0,0,1,0,1,0,0,0,2,0,0,0,14,2,157,0,0,0,0,0,44,1,24,0,10,0,0,1,15,25,0,0,0,0,0,0,0,0,481
20150221,0,2,0,6,0,0,0,0,2,0,162,2,0,0,0,1,0,0,1,7,0,0,1,0,1,0,0,0,2,0,0,0,14,2,158,0,0,0,0,0,44,1,24,0,10,0,0,1,14,27,0,0,0,0,0,0,0,0,482
20150222,0,2,0,6,0,0,0,0,2,0,163,2,0,0,0,1,0,0,1,7,0,0,1,0,1,0,0,0,2,0,0,0,14,2,161,0,0,0,0,0,44,1,24,0,10,0,0,1,14,27,0,0,0,0,0,0,0,0,486
20150223,0,2,0,6,0,0,0,0,2,0,162,2,0,0,0,1,0,0,1,7,0,0,1,0,1,0,0,0,4,0,0,0,14,2,160,0,0,0,0,0,44,1,24,0,10,0,0,1,14,27,0,0,0,0,0,0,0,0,486
20150223,0,2,0,6,0,0,0,0,1,0,162,2,0,0,0,1,0,0,1,7,0,0,1,0,1,0,0,0,3,0,0,0,14,2,161,0,0,0,0,0,44,1,24,0,10,0,0,1,14,27,0,0,0,0,0,0,0,0,485
20150224,0,1,0,6,0,0,0,0,1,0,163,2,0,0,1,1,0,0,1,7,0,0,1,0,1,0,0,0,2,0,0,0,14,2,162,0,0,0,0,0,44,1,24,0,10,0,0,1,14,26,0,0,0,0,0,0,0,0,485
20150224,0,1,0,6,0,0,0,0,1,0,163,2,0,0,1,1,0,0,1,7,0,0,1,0,1,0,0,1,2,0,0,0,14,3,161,0,0,0,0,0,45,1,24,0,10,0,0,1,14,26,0,0,0,0,0,0,0,0,487
20150225,0,1,0,6,0,0,0,0,1,0,163,2,0,0,0,1,0,0,1,7,0,0,1,0,1,0,0,1,2,0,0,0,14,3,161,0,0,0,0,0,45,1,23,0,10,0,0,1,14,27,0,0,0,0,0,0,0,0,486
20150225,0,1,0,6,0,0,0,0,1,0,163,2,0,0,1,1,0,0,1,7,0,0,1,0,1,0,0,1,2,0,0,0,14,3,161,0,0,0,0,0,44,1,23,0,10,0,0,1,14,26,0,0,0,0,0,0,0,0,485
20150226,0,1,0,6,0,0,0,0,1,0,162,2,0,0,0,1,0,0,1,7,0,0,1,0,1,0,0,1,2,0,0,0,14,3,161,0,0,0,0,0,44,1,23,0,10,0,0,1,14,27,0,0,0,0,0,0,0,0,484
20150226,0,1,0,6,0,0,0,0,1,0,162,2,0,0,1,1,0,0,1,7,0,0,1,0,1,0,0,1,2,0,0,0,14,3,162,0,0,0,0,0,44,1,23,0,10,0,0,1,14,26,0,0,0,0,0,0,0,0,485
20150226,0,1,0,6,0,0,0,0,1,0,162,2,0,0,1,1,0,0,1,7,0,0,1,0,1,0,0,1,2,0,0,0,14,3,162,0,0,0,0,0,44,1,23,0,10,0,0,1,14,27,0,0,0,0,0,0,0,0,486
20150227,0,1,0,6,0,0,0,0,1,0,162,2,0,0,3,1,0,0,1,7,0,0,1,0,1,0,0,1,2,0,0,0,14,3,162,0,0,0,0,0,46,1,23,0,10,0,0,1,14,27,0,0,0,0,0,0,0,0,490
20150228,0,1,0,6,0,0,0,0,1,0,162,2,0,0,3,1,0,0,1,7,0,0,1,0,1,0,0,1,3,0,0,0,14,3,161,0,0,0,0,0,47,1,23,0,10,0,0,1,14,27,0,0,0,0,0,0,0,0,491
20150228,0,1,0,6,0,0,0,0,1,0,162,2,0,0,3,1,0,0,1,7,0,0,1,0,1,0,0,1,3,0,0,0,16,3,161,0,0,0,0,0,47,1,23,0,10,0,0,1,14,27,0,0,0,0,0,0,0,0,493
20150301,0,1,0,6,0,0,0,0,1,1,163,2,0,0,3,1,0,0,1,7,0,0,1,0,1,0,0,1,3,0,0,0,16,3,161,0,0,0,0,0,47,1,23,0,10,0,0,1,15,28,0,0,0,0,0,0,0,0,497
20150302,0,1,0,6,0,0,0,0,1,1,164,2,0,0,3,1,0,0,1,7,0,0,1,0,1,0,0,1,4,0,0,0,16,3,163,0,0,0,0,0,46,1,23,0,10,0,0,1,15,28,0,0,0,0,0,0,0,0,500
20150303,0,1,0,6,0,0,0,0,1,1,164,2,0,0,3,1,0,0,1,7,0,0,1,0,1,0,0,1,5,0,0,0,16,3,164,0,0,0,0,0,46,1,23,0,10,0,0,1,15,28,0,0,0,0,0,0,0,0,502
20150303,0,1,0,6,0,0,0,0,1,1,163,2,0,0,3,1,0,0,1,7,0,0,1,0,1,0,0,1,5,0,0,0,16,3,165,0,0,0,0,0,46,1,23,0,10,0,0,1,15,29,0,0,0,0,0,0,0,0,503
20150304,0,1,0,6,0,0,0,0,1,1,165,2,0,0,3,1,0,0,1,7,0,0,1,0,1,0,0,1,4,0,0,0,16,3,166,0,0,0,0,0,47,1,23,0,10,0,0,1,15,29,0,0,0,0,0,0,0,0,506
20150305,0,1,0,6,0,0,0,0,1,1,165,2,0,0,3,1,0,0,1,7,0,0,1,0,1,0,0,1,4,0,0,0,16,3,166,0,0,0,0,0,46,1,23,0,10,0,0,1,15,28,0,0,0,0,0,0,0,0,504
20150307,0,1,0,6,0,0,0,0,1,1,166,2,0,0,3,1,0,0,1,7,0,0,1,0,1,0,0,1,4,0,0,0,16,3,166,0,0,0,0,0,45,1,24,0,10,0,0,1,15,29,0,0,0,0,0,0,0,0,506
20150307,0,1,0,6,0,0,0,0,1,1,167,2,0,0,3,1,0,0,1,7,0,0,1,0,1,0,0,1,4,0,0,0,16,3,168,0,0,0,0,0,43,1,24,0,10,0,0,1,15,29,0,0,0,0,0,0,0,0,507
20150307,0,1,0,6,0,0,0,0,1,1,166,2,0,0,3,1,0,0,1,7,0,0,1,0,1,0,0,1,5,0,0,0,16,3,167,0,0,0,0,0,43,1,24,0,10,0,0,1,15,28,0,0,0,0,0,0,0,0,505
20150308,0,1,0,6,0,0,0,0,2,1,165,2,0,0,3,1,0,0,1,7,0,0,1,0,1,0,0,1,5,0,0,0,17,3,167,0,0,0,0,0,43,1,24,0,10,0,0,1,16,28,0,0,0,0,0,0,0,0,507
20150309,0,1,0,6,0,0,0,0,2,1,165,2,0,0,3,1,0,0,1,7,0,0,1,0,1,0,0,1,5,0,0,0,17,3,167,0,0,0,0,0,42,1,24,0,10,0,0,1,16,29,0,0,0,1,0,0,0,0,508
20150310,0,1,0,7,0,0,0,0,2,1,164,2,0,0,3,1,0,0,1,7,0,0,1,0,1,0,0,1,5,0,0,0,17,3,167,0,0,0,0,0,42,1,24,0,10,0,0,1,16,29,0,0,0,1,0,0,0,0,508
20150310,0,1,0,7,0,0,0,0,2,1,164,2,0,0,3,1,0,0,1,7,0,0,1,0,1,0,0,1,5,0,0,0,17,3,166,0,0,0,0,0,42,1,24,0,10,0,0,1,17,29,0,0,0,1,0,0,0,0,508
20150312,0,1,0,7,0,0,0,0,2,1,164,2,0,0,3,1,0,0,1,7,0,0,1,0,1,0,0,1,4,0,0,0,17,3,167,0,0,0,0,0,43,1,24,0,10,0,0,1,17,28,0,0,0,1,0,0,0,0,508
20150313,0,1,0,7,0,0,0,0,2,1,164,2,0,0,3,1,0,0,1,7,0,0,1,0,1,0,0,1,4,0,0,0,17,3,166,0,0,0,0,0,43,1,24,0,10,0,0,1,17,28,0,0,0,1,0,0,0,0,507
20150313,0,1,0,7,0,0,0,0,2,1,164,2,0,0,3,1,0,0,1,7,0,0,1,0,1,0,0,1,3,0,0,0,16,3,167,0,0,0,0,0,43,1,24,0,10,0,0,1,17,28,0,0,0,1,0,0,0,0,506
20150313,0,1,0,7,0,0,0,0,2,1,164,2,0,0,3,1,0,0,1,7,0,0,1,0,1,0,0,1,3,0,0,0,16,3,167,0,0,0,0,0,43,1,24,0,10,0,0,1,17,28,0,0,0,1,0,0,0,0,506
20150314,0,1,0,7,0,0,0,0,2,1,165,2,0,0,3,1,0,0,1,7,0,0,1,0,1,0,0,1,3,0,0,0,16,3,167,0,0,0,0,0,43,1,24,0,10,0,0,1,17,29,0,0,0,1,0,0,0,0,508
20150314,0,1,0,7,0,0,0,0,2,1,164,2,0,0,3,1,0,0,1,7,0,0,1,0,1,0,0,1,3,0,0,0,16,3,168,0,0,0,0,0,43,1,24,0,11,0,0,1,18,29,0,0,0,1,0,0,0,0,510
20150315,0,1,0,6,0,0,0,0,2,1,165,2,0,0,3,1,0,0,1,7,0,0,1,0,1,0,0,1,3,0,0,0,17,3,169,0,0,0,0,0,43,1,24,0,11,0,0,1,18,29,0,0,0,1,0,0,0,0,512
20150316,0,1,0,5,0,0,0,0,2,1,166,2,0,0,3,1,0,0,1,7,0,0,1,0,1,0,0,1,3,0,0,0,17,3,168,0,0,0,0,0,43,1,24,0,11,0,0,1,19,29,0,0,0,1,0,0,0,0,512
20150317,0,1,0,5,0,0,0,0,2,1,169,2,0,0,3,1,0,0,1,7,0,0,1,0,1,0,0,1,4,0,0,0,17,3,167,0,0,0,0,0,43,1,24,0,11,0,0,1,19,29,0,0,0,1,0,0,0,0,515
20150318,0,1,0,5,0,0,0,0,2,1,169,2,0,0,3,1,0,0,1,7,0,0,1,0,1,0,0,1,4,0,0,0,17,3,167,0,0,0,0,0,45,1,24,0,11,0,0,1,19,29,0,0,0,1,0,0,0,0,517
20150318,0,1,0,5,0,0,0,0,2,1,169,2,0,0,3,1,0,0,1,7,0,0,1,0,1,0,0,1,3,0,0,0,17,3,168,0,0,0,0,0,45,1,24,0,11,0,0,1,18,29,0,0,0,1,0,0,0,0,516
20150320,0,1,0,5,0,0,0,1,2,1,170,2,0,0,3,1,0,0,1,7,0,0,1,0,1,0,0,1,3,0,0,0,17,3,170,0,0,0,0,0,45,1,24,0,11,0,0,1,18,29,0,0,0,1,0,0,0,0,520
20150321,0,1,0,5,0,0,0,1,2,1,172,2,0,0,3,1,0,0,1,7,0,0,1,0,1,0,0,1,3,0,0,0,17,3,169,0,0,0,0,0,46,1,24,0,11,0,0,1,18,29,0,0,0,1,0,0,0,0,522
20150322,0,1,0,5,0,0,0,1,2,1,174,2,0,0,3,1,0,0,1,7,0,0,1,0,1,0,0,1,3,0,0,0,17,3,171,0,0,0,0,0,46,1,24,0,11,0,0,1,18,29,0,0,0,1,0,0,0,0,526
20150322,0,1,0,5,0,0,0,1,2,1,174,2,0,0,3,1,0,0,1,7,0,0,1,0,1,0,0,1,3,0,0,0,17,3,170,0,0,0,0,0,45,1,25,0,11,0,0,1,19,29,0,0,0,1,0,0,0,0,526
20150323,0,1,0,5,0,0,0,1,2,1,175,2,0,0,3,1,0,0,1,7,0,0,1,0,1,0,0,1,3,0,0,0,17,3,170,0,0,0,0,0,45,1,25,0,11,0,0,1,19,28,0,0,0,1,0,0,0,0,526
20150325,0,1,0,5,0,0,0,1,2,1,175,2,0,0,3,1,0,0,1,7,0,0,1,0,1,0,0,1,4,0,0,0,17,3,170,0,0,0,0,0,46,1,25,0,11,0,0,1,19,28,0,0,0,1,0,0,0,0,528
20150326,0,1,0,5,0,0,0,1,2,1,173,2,0,0,3,1,0,0,1,7,0,0,1,0,1,0,0,1,4,0,0,0,17,3,170,0,0,0,0,0,46,1,25,0,11,0,0,1,19,28,0,0,0,1,0,0,0,0,526
20150328,0,1,0,7,0,0,0,1,2,1,174,2,0,0,3,1,0,0,1,7,0,0,1,0,1,0,0,1,3,0,0,0,17,3,170,0,0,0,0,0,46,1,25,0,11,0,0,1,19,29,0,0,0,1,0,0,0,0,529
20150328,0,1,0,7,0,0,0,1,2,1,174,2,0,0,3,1,0,0,1,7,0,0,1,0,1,0,0,1,3,0,0,0,17,3,171,0,0,0,0,0,47,1,25,0,11,0,0,1,19,29,0,0,0,1,0,0,0,0,531
20150329,0,1,0,7,0,0,0,1,2,1,176,2,0,0,2,1,0,0,1,7,0,0,1,0,1,0,0,1,3,0,0,0,17,3,171,0,0,0,0,0,46,1,25,0,11,0,0,1,19,29,0,0,0,1,0,0,0,0,531
20150330,0,1,0,7,0,0,0,1,2,1,176,2,0,0,2,1,0,0,1,7,0,0,1,0,1,0,0,1,3,0,0,0,17,3,170,0,0,0,0,0,45,1,25,0,11,0,0,1,19,29,0,0,0,1,0,0,0,0,529
20150331,0,1,0,7,0,0,0,1,2,1,175,2,0,0,2,1,0,0,1,7,0,0,1,0,1,0,0,1,3,0,0,0,16,3,170,0,0,0,0,0,44,1,26,0,11,0,0,1,19,29,0,0,0,1,0,0,0,0,527
20150331,0,1,0,7,0,0,0,1,2,1,177,2,0,0,2,1,0,0,1,7,0,0,1,0,1,0,0,1,4,0,0,0,16,3,169,0,0,0,0,0,44,1,25,0,11,0,0,1,19,29,0,0,0,1,0,0,0,0,528
20150401,0,1,0,7,0,0,0,1,2,1,176,2,0,0,2,1,0,0,1,7,0,0,1,0,1,0,0,1,5,0,0,0,16,3,167,0,0,0,0,0,44,1,26,0,11,0,0,1,19,29,0,0,0,1,0,0,0,0,527
20150401,0,1,0,7,0,0,0,1,2,1,178,2,0,0,2,1,0,0,1,7,0,0,1,0,1,0,0,1,5,0,0,0,16,3,167,0,0,0,0,0,44,1,26,0,11,0,0,1,19,29,0,0,0,1,0,0,0,0,529
20150402,0,1,0,7,0,0,0,1,2,1,179,2,0,0,2,1,0,0,1,7,0,0,1,0,1,0,0,1,5,0,0,0,16,3,167,0,0,0,0,0,44,1,26,0,11,0,0,1,20,29,0,0,0,1,0,0,0,0,531
20150402,0,1,0,8,0,0,0,1,2,1,179,2,0,0,2,1,0,0,1,7,0,0,1,0,1,0,0,1,5,0,0,0,16,3,166,0,0,0,0,0,44,1,26,0,11,0,0,1,20,29,0,0,0,1,0,0,0,0,531
20150402,0,1,0,8,0,0,0,1,2,1,179,2,0,0,2,1,0,0,1,7,0,0,1,0,1,0,0,1,5,0,0,0,16,3,168,0,0,0,0,0,44,1,26,0,11,0,0,1,20,29,0,0,0,1,0,0,0,0,533
20150404,0,1,0,8,0,0,0,1,2,1,180,2,0,0,2,1,0,0,1,7,0,0,1,0,1,0,0,1,5,0,0,0,17,3,169,0,0,0,0,0,44,1,26,0,11,0,0,1,20,29,0,1,0,1,0,0,0,0,537
20150404,0,1,0,8,0,0,0,1,2,1,181,2,0,0,2,1,0,0,1,7,0,0,1,0,1,0,0,1,5,0,0,0,17,3,169,0,0,0,0,0,44,1,26,0,11,0,0,1,19,29,0,2,0,1,0,0,0,0,538
20150406,0,1,0,8,0,0,0,1,2,1,181,2,0,0,2,1,0,0,1,7,0,0,1,0,1,0,0,1,6,0,0,0,18,3,170,0,0,0,0,0,44,1,24,0,11,0,0,1,19,29,0,2,0,1,0,0,0,0,539
20150407,0,1,0,8,0,0,0,1,1,1,181,2,0,0,2,1,0,0,1,7,0,0,1,0,1,0,0,1,4,0,0,0,18,3,170,0,0,0,0,0,44,1,25,0,11,0,0,1,20,29,0,2,0,1,0,0,0,0,538
20150408,0,1,0,8,0,0,0,1,1,1,181,2,0,0,2,1,0,0,1,7,0,0,1,0,1,0,0,1,4,0,0,0,18,3,169,0,0,0,0,0,44,1,25,0,11,0,0,1,19,29,0,2,0,2,0,0,0,0,537
20150409,0,1,0,8,0,0,0,1,1,1,182,2,0,0,2,1,0,0,1,7,0,0,1,0,1,0,0,1,4,0,0,0,18,3,170,0,0,0,0,0,44,1,25,0,11,0,0,1,19,29,0,2,0,2,0,0,0,0,539
20150410,0,1,0,8,0,0,0,1,1,1,183,2,0,0,2,1,0,0,1,7,0,0,1,0,1,0,0,1,4,0,0,0,18,3,169,0,0,0,0,0,44,1,25,0,11,0,0,1,19,29,0,2,0,2,0,0,0,0,539
20150412,0,1,0,9,0,0,0,1,1,1,184,2,0,0,2,1,0,0,1,7,0,0,1,0,1,0,0,1,4,0,0,0,18,3,169,0,0,0,0,0,44,1,27,0,11,0,0,1,19,29,0,2,0,2,0,0,0,0,543
20150414,0,1,0,9,0,0,0,1,1,1,184,2,0,0,2,1,0,0,1,7,0,0,1,0,1,0,0,1,4,0,0,0,18,3,169,0,0,0,0,0,44,1,28,0,11,0,0,1,18,29,0,2,0,2,0,0,0,0,543
20150414,0,1,0,9,0,0,0,1,1,1,184,2,0,0,2,1,0,0,1,7,0,0,1,0,1,0,0,1,4,0,0,0,18,3,168,0,0,0,0,0,44,1,27,0,11,0,0,1,18,30,0,2,0,2,0,0,0,0,542
20150415,0,1,0,9,0,0,0,1,1,1,185,2,0,0,2,1,0,0,1,7,0,0,1,0,1,0,0,1,4,0,0,0,18,3,168,0,0,0,0,0,44,1,28,0,11,0,0,1,18,30,0,2,0,2,0,0,0,0,544
20150416,0,1,0,9,0,0,0,1,1,1,186,2,0,0,1,1,0,0,1,7,0,0,1,0,1,0,0,1,4,0,0,0,18,3,168,0,0,0,0,0,44,1,28,0,11,0,0,1,18,30,0,2,0,2,0,0,0,0,544
20150416,0,1,0,9,0,0,0,1,1,1,185,2,0,0,1,1,0,0,1,7,0,0,1,0,1,0,0,1,5,0,0,0,18,3,167,0,0,0,0,0,43,1,28,0,11,0,0,1,17,30,0,2,0,2,0,0,0,0,541
20150417,0,1,0,9,0,0,0,1,1,1,185,2,0,0,1,1,0,0,1,6,0,0,1,0,1,0,0,1,5,0,0,0,18,3,167,0,0,0,0,0,44,1,28,0,11,0,0,1,17,30,0,2,0,2,0,0,0,0,541
20150418,0,1,0,9,0,0,0,1,1,1,183,2,0,0,1,1,0,0,1,6,0,0,1,0,1,0,0,1,4,0,0,0,18,3,168,0,0,0,0,0,44,1,28,0,11,0,0,1,17,29,0,2,0,2,0,0,0,0,538
20150419,0,2,0,9,0,0,0,1,1,1,183,2,0,0,1,1,0,0,1,6,0,0,1,0,1,0,0,1,4,0,0,0,19,3,168,0,0,0,0,0,45,1,28,0,11,0,0,1,17,29,0,2,0,2,0,0,0,0,541
20150420,0,2,0,9,0,0,0,1,1,1,184,2,0,0,1,1,0,0,1,6,0,0,1,0,1,0,0,1,4,0,0,0,19,3,168,0,0,0,0,0,46,1,30,0,11,0,0,1,17,29,0,2,0,2,0,0,0,0,545
20150421,0,2,0,9,0,0,0,1,1,1,183,2,0,0,1,1,0,0,1,6,0,0,1,0,1,0,0,1,4,0,0,0,19,3,167,0,0,0,0,0,46,1,30,0,11,0,0,1,17,29,0,2,0,2,0,0,0,0,543
20150422,0,2,0,9,0,0,0,1,1,1,185,2,0,0,1,1,0,0,1,6,0,0,1,0,1,0,0,1,4,0,0,0,19,3,168,0,0,0,0,0,47,1,30,0,11,0,0,1,17,29,0,2,0,2,0,0,0,0,547
20150423,0,2,0,9,0,0,0,1,1,1,189,2,0,0,1,1,0,0,1,6,0,0,1,0,1,0,0,1,4,0,0,0,19,3,168,0,0,0,0,0,47,1,30,0,11,0,0,1,17,29,0,2,0,2,0,0,0,0,551
20150425,0,2,0,9,0,0,0,1,1,1,188,2,0,0,1,1,0,0,1,6,0,0,1,0,1,0,0,1,4,0,0,0,19,3,168,0,0,0,0,0,48,1,30,0,11,0,0,1,17,29,0,2,0,2,0,0,0,0,551
20150427,0,2,0,8,0,0,0,1,1,1,189,2,0,0,1,1,0,0,1,6,0,0,1,0,1,0,0,1,4,0,0,0,19,3,168,0,0,0,0,0,48,1,30,0,11,0,0,1,17,29,0,2,0,2,0,0,0,0,551
20150428,0,2,0,8,0,0,0,1,1,1,190,2,0,0,1,1,0,0,1,6,0,0,1,0,1,0,0,1,4,0,0,0,19,3,167,0,0,0,0,0,48,1,31,0,11,0,0,1,18,29,0,2,0,2,0,0,0,0,553
20150430,0,2,0,8,0,0,0,1,1,1,188,2,0,0,1,1,0,0,1,6,0,0,1,0,1,0,0,1,4,0,0,0,19,3,167,0,0,0,0,0,48,1,31,0,11,0,0,1,18,29,0,2,0,2,0,0,0,0,551
20150501,0,2,0,8,0,0,0,1,1,1,188,2,0,0,1,1,0,0,1,6,0,0,1,0,1,0,0,1,4,0,0,0,19,3,166,0,0,0,0,0,48,1,30,0,11,0,0,1,19,29,0,2,0,2,0,0,0,0,550
20150502,0,2,0,8,0,0,0,1,1,1,188,2,0,0,2,1,0,0,1,6,0,0,1,0,1,0,0,1,3,0,0,0,19,3,167,0,0,0,0,0,48,1,30,0,11,0,0,1,19,29,0,2,0,2,0,0,0,0,551
20150503,0,2,0,8,0,0,0,1,1,1,189,2,0,0,2,1,0,0,1,6,0,0,1,0,1,0,0,1,3,0,0,0,19,3,167,0,0,0,0,0,47,1,30,0,11,0,0,1,19,29,0,2,0,2,0,0,0,0,551
20150504,0,2,0,8,0,0,0,1,1,1,190,2,0,0,2,1,0,0,1,6,0,0,1,0,1,0,0,1,3,0,0,0,18,3,168,0,0,0,0,0,47,1,30,0,11,0,0,1,19,29,0,1,0,2,0,0,0,0,551
20150506,0,2,0,8,0,0,0,1,1,1,192,2,0,0,2,1,0,0,1,6,0,0,1,0,1,0,0,1,3,0,0,0,18,3,168,0,0,0,0,0,48,1,30,0,11,0,0,1,19,30,0,1,0,2,0,0,0,0,555
20150507,0,2,0,8,0,0,0,1,1,1,193,2,0,0,2,1,0,0,1,6,0,0,1,0,1,0,0,1,3,0,0,0,18,4,168,0,0,0,0,0,47,1,30,0,11,0,0,1,18,30,0,1,0,2,0,0,0,0,555
